TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK,SEASON
1610612762,Utah Jazz,5,2,3,0.4,48.0,30.8,74.0,0.416,7.6,20.6,0.369,24.6,28.6,0.86,9.8,29.0,38.8,15.0,13.0,3.8,5.4,5.2,22.8,26.8,93.8,4.2,9,9,2,7,5,1,1,4,16,16,9,14,11,16,1,3,1,1,11,1,10,10,11,1,9,10,2000-01
1610612738,Boston Celtics,16,9,7,0.563,48.0,31.6,76.8,0.411,5.9,18.9,0.311,19.4,26.9,0.723,10.8,31.7,42.5,20.5,14.8,7.5,4.9,4.8,21.3,22.9,88.4,-2.8,3,4,15,3,8,3,6,2,11,13,7,7,9,4,7,10,10,12,6,7,5,9,3,13,4,3,2001-02
1610612766,Charlotte Hornets,9,4,5,0.444,49.1,34.3,80.2,0.428,4.1,14.8,0.278,23.3,31.0,0.753,11.4,29.6,41.0,21.3,13.3,6.4,5.2,7.3,25.8,27.4,96.1,0.0,7,5,11,6,3,7,10,8,2,5,2,11,13,9,10,2,3,15,11,3,9,1,15,1,9,7,2001-02
1610612742,Dallas Mavericks,8,4,4,0.5,48.6,39.4,85.4,0.461,5.4,15.6,0.344,24.6,32.4,0.761,14.9,34.1,49.0,20.8,14.8,6.8,4.1,4.6,24.1,25.8,108.8,-0.3,8,5,9,5,4,16,15,14,8,8,9,14,14,10,15,15,15,14,6,4,1,11,10,5,15,5,2001-02
1610612765,Detroit Pistons,10,4,6,0.4,48.0,31.8,76.3,0.417,4.4,14.5,0.303,15.4,19.7,0.782,10.9,32.4,43.3,18.4,15.6,8.2,4.4,5.6,21.7,21.0,83.4,0.4,5,5,12,7,8,4,5,3,4,4,5,3,2,13,8,11,12,6,2,11,3,5,4,14,1,9,2001-02
1610612754,Indiana Pacers,5,2,3,0.4,50.0,35.6,83.0,0.429,3.2,12.0,0.267,17.0,23.6,0.72,10.8,30.6,41.4,18.2,14.8,8.2,6.4,4.0,22.4,25.0,91.4,-0.2,9,9,1,7,2,12,13,9,1,2,1,4,4,3,5,6,5,4,5,11,15,12,5,7,6,6,2001-02
1610612747,Los Angeles Lakers,19,15,4,0.789,48.3,35.2,82.5,0.426,4.7,15.1,0.31,19.1,26.7,0.714,12.3,29.9,42.2,20.1,13.0,7.7,4.4,5.8,24.5,23.6,94.1,-3.8,2,1,9,1,7,10,12,6,5,7,6,5,7,2,12,4,9,10,13,8,2,4,11,10,7,1,2001-02
1610612750,Minnesota Timberwolves,3,0,3,0.0,48.0,39.3,85.3,0.461,10.3,23.0,0.449,23.7,27.0,0.877,8.3,33.0,41.3,19.3,10.7,7.0,5.3,2.7,27.0,27.0,112.7,10.7,15,15,1,15,8,15,14,13,15,15,15,12,10,16,1,14,4,7,15,6,10,16,16,2,16,16,2001-02
1610612751,New Jersey Nets,20,11,9,0.55,48.5,34.0,78.1,0.435,5.9,17.1,0.343,21.7,29.9,0.724,11.6,32.5,44.1,20.4,15.5,8.7,6.3,5.5,24.9,24.5,95.4,0.1,1,2,16,4,6,6,8,11,10,9,8,10,11,5,11,12,13,11,3,15,13,6,12,8,8,8,2001-02
1610612753,Orlando Magic,4,1,3,0.25,50.5,34.5,82.3,0.419,4.3,9.8,0.436,25.5,33.5,0.761,15.8,34.3,50.0,20.0,14.3,8.3,6.0,3.8,25.8,25.8,98.8,5.0,13,13,1,13,1,8,11,5,3,1,14,16,16,11,16,16,16,8,9,13,12,14,14,5,13,12,2001-02
1610612755,Philadelphia 76ers,5,2,3,0.4,48.0,36.0,77.2,0.466,11.6,25.0,0.464,14.2,17.2,0.826,8.8,29.6,38.4,21.6,13.6,8.6,4.6,4.0,23.2,18.6,97.8,8.8,9,9,1,7,8,13,7,16,16,16,16,2,1,15,2,3,2,16,10,14,4,12,6,16,12,14,2001-02
1610612757,Portland Trail Blazers,3,0,3,0.0,48.0,32.7,74.3,0.439,7.0,19.7,0.356,24.3,33.0,0.737,9.3,32.7,42.0,20.0,13.3,9.3,6.3,3.0,24.0,27.0,96.7,5.3,15,15,1,15,8,5,3,12,13,14,10,13,15,6,3,13,6,8,11,16,14,15,8,2,11,13,2001-02
1610612758,Sacramento Kings,16,10,6,0.625,48.6,37.0,86.6,0.427,5.6,18.7,0.301,19.2,25.9,0.742,14.3,31.1,45.3,20.6,14.6,6.9,5.4,4.7,25.5,23.8,98.8,-2.3,3,3,12,2,4,14,16,7,9,11,4,6,5,7,14,8,14,13,8,5,11,10,13,9,14,4,2001-02
1610612759,San Antonio Spurs,10,4,6,0.4,48.0,34.6,79.6,0.435,5.0,13.8,0.362,13.9,20.4,0.681,11.4,30.7,42.1,17.0,11.4,4.8,5.0,6.5,23.6,20.4,88.1,-3.0,5,5,12,7,8,9,9,10,6,3,11,1,3,1,9,7,7,2,14,1,6,3,7,15,3,2,2001-02
1610612760,Seattle SuperSonics,5,2,3,0.4,48.0,35.2,76.0,0.463,6.0,14.8,0.405,20.0,26.8,0.746,10.8,31.4,42.2,17.6,9.8,5.8,7.8,4.8,19.4,23.4,96.4,10.2,9,9,1,7,8,11,4,15,12,6,13,8,8,8,5,9,8,3,16,2,16,8,1,11,10,15,2001-02
1610612761,Toronto Raptors,5,2,3,0.4,48.0,29.8,71.2,0.419,7.0,18.8,0.372,20.0,26.0,0.769,10.4,26.2,36.6,18.2,15.0,8.0,5.2,5.2,21.2,23.4,86.6,2.8,9,9,1,7,8,2,1,4,13,12,12,8,6,12,4,1,1,4,4,10,8,7,2,11,2,11,2001-02
1610612762,Utah Jazz,4,1,3,0.25,48.0,29.5,73.8,0.4,5.3,17.8,0.296,24.8,30.0,0.825,12.5,30.0,42.5,15.0,17.3,7.8,5.0,7.0,24.0,26.0,89.0,1.0,13,13,1,13,8,1,2,1,7,10,3,15,12,14,13,5,10,1,1,9,6,2,8,4,5,10,2001-02
1610612738,Boston Celtics,10,4,6,0.4,49.5,32.4,78.8,0.411,5.9,16.7,0.353,24.5,31.8,0.77,11.8,33.5,45.3,22.1,15.1,7.9,4.3,4.3,23.5,25.9,95.2,0.6,8,8,10,10,1,4,8,3,8,7,9,15,14,10,7,15,13,12,4,13,7,10,4,4,8,8,2002-03
1610612742,Dallas Mavericks,20,10,10,0.5,48.5,37.3,82.2,0.454,6.6,19.0,0.348,23.5,31.2,0.753,13.0,33.4,46.4,23.1,13.7,6.9,4.5,5.2,22.1,24.3,104.7,0.6,2,3,16,4,10,12,14,11,11,11,6,13,12,6,11,14,15,14,11,5,8,7,2,8,14,8,2002-03
1610612765,Detroit Pistons,17,8,9,0.471,48.6,32.9,76.0,0.433,3.9,12.0,0.328,19.2,24.9,0.773,11.8,31.4,43.2,17.6,15.1,6.5,3.8,5.9,27.2,23.5,89.1,-0.9,4,4,15,7,9,6,4,8,1,1,3,5,5,12,6,11,10,2,5,4,3,2,16,13,1,5,2002-03
1610612754,Indiana Pacers,6,2,4,0.333,48.8,33.8,78.5,0.431,9.5,24.8,0.383,19.7,24.5,0.803,8.8,31.7,40.5,20.2,12.5,7.7,4.0,5.8,25.3,23.5,96.8,5.7,11,11,1,11,2,9,7,7,16,16,13,7,3,14,1,12,6,7,14,9,5,3,13,12,9,13,2002-03
1610612747,Los Angeles Lakers,12,6,6,0.5,48.4,37.3,79.9,0.467,5.3,13.2,0.399,20.1,26.3,0.763,9.7,31.9,41.6,21.0,13.8,7.3,3.8,5.3,23.5,24.0,100.0,-0.3,5,6,10,4,11,13,11,15,4,3,14,8,7,7,3,13,7,9,10,6,4,6,4,10,10,7,2002-03
1610612749,Milwaukee Bucks,6,2,4,0.333,48.8,36.5,79.0,0.462,5.0,14.3,0.349,24.2,31.3,0.771,14.3,31.3,45.7,24.3,16.0,5.2,3.2,3.8,26.5,27.3,102.2,4.3,11,11,1,11,2,10,9,14,3,5,7,14,13,11,15,10,14,15,2,1,2,13,15,3,12,11,2002-03
1610612750,Minnesota Timberwolves,6,2,4,0.333,48.8,40.0,88.5,0.452,8.2,22.2,0.368,18.7,27.0,0.691,13.7,30.3,44.0,26.0,12.0,8.5,5.7,3.5,24.0,24.2,106.8,6.3,11,11,1,11,2,16,16,10,15,15,11,3,9,1,14,8,11,16,15,15,12,14,7,9,16,14,2002-03
1610612751,New Jersey Nets,20,14,6,0.7,48.8,32.7,76.5,0.427,5.6,16.1,0.348,19.3,26.2,0.737,9.6,30.3,39.8,19.2,15.3,7.9,6.4,4.3,24.0,25.1,90.3,-3.4,2,2,10,1,8,5,5,6,6,6,5,6,6,3,2,7,5,5,3,12,15,11,7,6,3,2,2002-03
1610612740,New Orleans Hornets,6,2,4,0.333,48.0,33.5,75.7,0.443,4.3,12.3,0.351,23.2,28.3,0.818,12.3,26.8,39.2,19.7,14.3,7.8,2.3,5.0,22.8,25.5,94.5,1.7,11,11,1,11,13,8,2,9,2,2,8,11,11,15,9,4,4,6,7,10,1,8,3,5,6,10,2002-03
1610612753,Orlando Magic,7,3,4,0.429,48.0,32.0,75.7,0.423,6.0,19.1,0.313,24.9,33.6,0.74,12.6,30.0,42.6,18.6,13.6,8.4,5.4,4.0,24.0,29.9,94.9,7.3,9,9,1,8,13,3,3,4,9,12,2,16,16,4,10,5,9,3,13,14,10,12,7,1,7,15,2002-03
1610612755,Philadelphia 76ers,12,6,6,0.5,48.8,31.8,75.2,0.424,7.4,20.2,0.368,20.2,26.9,0.749,11.4,26.6,38.0,18.8,13.9,7.8,5.4,2.5,24.8,23.9,91.3,-0.8,5,6,10,4,2,2,1,5,13,14,10,9,8,5,5,3,2,4,9,10,9,16,12,11,5,6,2002-03
1610612756,Phoenix Suns,6,2,4,0.333,48.8,31.0,76.8,0.403,5.3,17.7,0.302,23.2,33.2,0.698,14.3,34.7,49.0,22.3,18.5,7.5,6.8,5.8,21.0,29.2,90.5,5.3,11,11,1,11,2,1,6,1,5,9,1,11,15,2,15,16,16,13,1,8,16,3,1,2,4,12,2002-03
1610612757,Portland Trail Blazers,7,3,4,0.429,48.0,36.9,80.7,0.457,8.1,20.0,0.407,18.4,21.7,0.849,11.1,26.3,37.4,20.3,11.3,6.3,4.3,3.0,23.7,22.6,100.3,-1.0,9,9,1,8,13,11,12,13,14,13,15,2,1,16,4,2,1,8,16,3,6,15,6,15,11,4,2002-03
1610612758,Sacramento Kings,12,7,5,0.583,48.8,39.8,87.5,0.455,7.0,18.4,0.38,18.9,24.6,0.769,13.1,30.9,44.0,21.9,14.3,6.2,5.6,4.8,24.3,23.0,105.6,-2.3,5,5,9,3,2,15,15,12,12,10,12,4,4,9,12,9,11,11,8,2,11,9,11,14,15,3,2002-03
1610612759,San Antonio Spurs,24,16,8,0.667,48.2,33.0,81.6,0.404,5.8,17.5,0.331,17.6,22.6,0.777,12.1,30.2,42.3,16.7,14.9,7.3,5.7,6.9,25.7,21.4,89.3,-5.5,1,1,14,2,12,7,13,2,7,8,4,1,2,13,8,6,8,1,6,7,13,1,14,16,2,1,2002-03
1610612762,Utah Jazz,5,1,4,0.2,48.0,38.0,79.4,0.479,6.0,14.2,0.423,21.6,28.2,0.766,13.4,25.6,39.0,21.2,13.6,8.8,5.8,5.6,24.2,24.8,103.6,10.6,16,16,1,16,13,14,10,16,9,4,16,10,10,8,13,1,3,10,12,16,14,5,10,7,13,16,2002-03
1610612738,Boston Celtics,4,0,4,0.0,48.0,38.8,84.5,0.459,7.3,18.5,0.392,16.5,22.8,0.725,12.3,30.8,43.0,23.0,12.8,12.8,6.0,5.0,22.8,20.3,101.3,16.8,14,14,1,14,7,16,15,12,15,16,14,1,1,9,12,8,11,13,14,16,11,6,11,16,16,16,2003-04
1610612742,Dallas Mavericks,5,1,4,0.2,48.0,37.2,84.2,0.442,6.6,18.0,0.367,17.2,24.2,0.711,12.6,35.2,47.8,22.2,16.4,10.0,4.6,6.6,21.8,21.6,98.2,-1.4,10,10,1,10,7,15,14,10,14,15,13,5,4,5,14,16,15,11,2,14,5,2,6,13,14,5,2003-04
1610612743,Denver Nuggets,5,1,4,0.2,48.0,34.6,75.2,0.46,6.4,13.0,0.492,19.0,26.2,0.725,9.2,31.0,40.2,20.0,16.4,6.8,6.0,2.8,21.6,24.2,94.6,4.0,10,10,1,10,7,10,7,14,13,3,16,12,12,8,2,10,2,9,2,4,11,16,3,6,10,11,2003-04
1610612765,Detroit Pistons,23,16,7,0.696,48.9,29.5,75.2,0.392,4.7,17.0,0.277,17.0,23.7,0.721,10.9,29.7,40.6,18.6,15.6,8.0,5.1,7.1,26.0,22.5,80.7,-6.4,1,1,13,1,3,2,6,2,7,13,3,3,3,7,6,3,4,5,7,7,8,1,15,11,1,1,2003-04
1610612745,Houston Rockets,5,1,4,0.2,49.0,33.8,78.8,0.429,4.6,13.4,0.343,17.8,28.0,0.636,10.0,30.4,40.4,24.4,10.4,10.0,4.0,3.6,21.6,22.8,90.0,5.4,10,10,1,10,2,8,10,8,6,4,12,6,15,1,4,5,3,16,16,14,3,15,3,9,8,12,2003-04
1610612754,Indiana Pacers,16,10,6,0.625,48.0,28.9,72.8,0.397,3.7,12.0,0.307,19.6,25.3,0.775,10.8,31.6,42.4,16.9,15.6,6.5,6.3,6.3,22.9,23.5,81.1,-4.4,4,3,12,3,7,1,4,3,1,1,5,15,9,16,5,12,9,2,8,2,14,3,12,7,2,2,2003-04
1610612747,Los Angeles Lakers,22,13,9,0.591,48.5,32.0,75.9,0.422,5.1,16.5,0.311,18.0,25.0,0.72,11.5,31.5,43.0,17.9,14.5,6.6,3.4,4.2,24.0,22.9,87.2,-0.9,2,2,16,5,4,7,9,7,8,10,6,8,6,6,9,11,12,4,12,3,1,9,14,8,7,6,2003-04
1610612763,Memphis Grizzlies,4,0,4,0.0,48.0,36.5,72.0,0.507,7.8,16.3,0.477,16.8,25.3,0.663,11.5,30.5,42.0,21.8,16.3,7.5,6.3,5.0,20.3,25.0,97.5,14.0,14,14,1,14,7,13,2,16,16,9,15,2,8,2,8,6,7,10,4,5,13,6,1,3,13,15,2003-04
1610612748,Miami Heat,13,6,7,0.462,48.0,29.6,73.2,0.405,5.9,17.6,0.336,18.8,25.4,0.739,11.4,30.5,41.9,18.8,15.8,6.3,5.0,4.1,21.8,24.4,83.9,-0.2,5,7,13,8,7,3,5,5,12,14,9,11,10,12,7,7,6,6,6,1,6,12,7,4,4,7,2003-04
1610612749,Milwaukee Bucks,5,1,4,0.2,48.0,36.8,80.0,0.46,5.4,16.8,0.321,19.2,25.2,0.762,13.0,32.2,45.2,24.0,14.0,9.6,8.0,4.2,20.6,22.4,98.2,12.6,10,10,1,10,7,14,12,13,10,12,7,13,7,14,15,13,14,15,13,13,16,10,2,12,14,13,2003-04
1610612750,Minnesota Timberwolves,18,10,8,0.556,48.3,34.8,81.0,0.429,5.4,15.8,0.342,17.1,24.8,0.687,11.8,30.3,42.1,23.2,12.6,7.5,3.4,5.2,21.7,24.3,92.0,0.1,3,3,15,7,6,11,13,9,9,8,10,4,5,4,10,4,8,14,15,5,2,5,5,5,9,9,2003-04
1610612751,New Jersey Nets,11,7,4,0.636,49.4,31.0,79.2,0.392,4.4,14.7,0.296,19.4,26.5,0.732,12.5,29.5,41.9,19.4,16.0,8.8,5.8,5.4,26.5,26.0,85.7,-2.5,7,5,1,2,1,5,11,1,5,5,4,14,13,10,13,2,5,7,5,11,10,4,16,2,5,4,2003-04
1610612740,New Orleans Hornets,7,3,4,0.429,48.0,30.4,75.3,0.404,4.0,15.7,0.255,18.7,25.4,0.736,12.0,30.9,42.9,16.3,15.1,8.1,4.0,4.6,23.4,20.9,83.6,3.0,9,9,1,9,7,4,8,4,2,6,1,10,11,11,11,9,10,1,9,9,3,8,13,15,3,10,2003-04
1610612752,New York Knicks,4,0,4,0.0,48.0,34.3,72.0,0.476,4.3,15.8,0.27,24.0,32.3,0.744,9.3,34.3,43.5,22.3,19.0,9.5,5.0,4.0,22.5,28.0,96.8,12.8,14,14,1,14,7,9,2,15,4,7,2,16,16,13,3,15,13,12,1,12,6,13,8,1,12,14,2003-04
1610612758,Sacramento Kings,12,7,5,0.583,48.4,35.8,86.3,0.414,5.7,16.6,0.342,17.9,23.3,0.771,14.7,33.2,47.8,19.8,14.9,8.2,6.3,3.7,22.7,21.1,95.1,-0.1,6,5,11,6,5,12,16,6,11,11,11,7,2,15,16,14,16,8,10,10,15,14,9,14,11,8,2003-04
1610612759,San Antonio Spurs,10,6,4,0.6,48.0,32.0,70.7,0.453,4.1,12.7,0.323,18.1,27.1,0.668,8.8,29.3,38.1,17.9,14.9,8.0,5.2,4.2,22.7,22.8,86.2,-3.1,8,7,1,4,7,6,1,11,3,2,8,9,14,3,1,1,1,3,11,8,9,10,10,9,6,3,2003-04
1610612738,Boston Celtics,7,3,4,0.429,48.7,28.0,70.9,0.395,6.9,17.9,0.384,25.4,32.0,0.795,10.4,29.0,39.4,18.9,15.7,9.0,6.6,6.4,21.7,25.4,88.3,0.6,9,9,1,8,4,1,1,1,9,8,11,14,11,13,3,5,4,5,4,16,13,1,3,6,3,5,2004-05
1610612741,Chicago Bulls,6,2,4,0.333,48.0,36.3,82.5,0.44,5.2,17.7,0.292,26.5,36.0,0.736,12.8,33.0,45.8,19.2,14.2,8.0,6.5,5.0,26.3,29.2,104.3,1.8,11,11,1,11,11,10,15,5,3,7,1,15,15,6,13,14,16,7,8,15,12,11,15,2,11,8,2004-05
1610612742,Dallas Mavericks,13,6,7,0.462,48.4,39.0,82.1,0.475,8.2,19.5,0.419,20.6,26.6,0.775,12.4,29.8,42.2,19.2,14.0,7.1,5.9,5.1,23.7,22.7,106.8,1.6,5,5,13,6,8,14,13,14,13,14,13,7,6,12,11,9,8,8,9,10,10,10,9,11,13,6,2004-05
1610612743,Denver Nuggets,5,1,4,0.2,49.0,34.4,77.8,0.442,7.0,18.4,0.38,24.6,32.6,0.755,10.6,34.0,44.6,19.8,14.2,5.0,7.0,5.8,24.8,27.0,100.4,10.2,12,12,1,12,2,6,7,6,10,11,10,13,14,9,5,15,14,11,7,2,15,6,11,3,9,14,2004-05
1610612765,Detroit Pistons,25,15,10,0.6,48.4,32.0,73.9,0.433,5.4,16.5,0.324,16.2,22.8,0.708,10.1,29.2,39.2,17.2,14.3,6.0,5.5,6.1,21.7,21.0,85.6,-4.7,1,2,16,3,7,2,2,4,4,3,5,1,1,3,2,6,2,3,6,5,8,3,4,15,1,1,2004-05
1610612745,Houston Rockets,7,3,4,0.429,48.0,34.3,76.4,0.449,7.6,17.4,0.434,24.1,30.1,0.801,13.4,27.9,41.3,17.1,13.3,7.0,4.9,5.9,22.9,24.7,100.3,2.7,9,9,1,8,11,5,5,8,12,5,14,12,10,14,15,3,6,2,11,9,4,5,7,8,8,10,2004-05
1610612754,Indiana Pacers,13,6,7,0.462,48.4,32.4,74.9,0.432,4.5,14.6,0.311,17.6,23.4,0.753,11.5,30.4,41.9,18.3,14.4,7.8,6.6,5.9,22.7,22.0,86.9,2.9,5,5,13,6,8,3,3,3,2,2,3,4,4,8,7,10,7,4,5,14,14,4,6,12,2,11,2004-05
1610612763,Memphis Grizzlies,4,0,4,0.0,48.0,39.8,79.0,0.503,10.5,23.0,0.457,23.8,32.0,0.742,10.5,32.5,43.0,23.8,11.0,4.8,7.8,4.5,17.5,24.5,113.8,11.0,15,15,1,15,11,15,10,15,16,16,15,10,11,7,4,13,10,16,16,1,16,13,1,10,16,15,2004-05
1610612748,Miami Heat,15,11,4,0.733,48.7,34.0,82.3,0.413,5.9,17.6,0.333,19.9,27.9,0.713,12.3,28.4,40.7,19.3,11.9,7.3,3.4,5.7,25.4,24.5,93.7,-4.3,3,3,1,1,5,4,14,2,6,6,6,5,7,4,9,4,5,9,15,11,1,9,13,9,5,3,2004-05
1610612751,New Jersey Nets,4,0,4,0.0,50.5,38.8,75.3,0.515,8.3,17.0,0.485,23.8,36.3,0.655,8.8,36.0,44.8,21.5,15.8,6.0,3.5,1.3,26.3,30.8,109.5,12.8,15,15,1,15,1,13,4,16,14,4,16,10,16,1,1,16,15,14,3,5,2,16,14,1,15,16,2004-05
1610612755,Philadelphia 76ers,5,1,4,0.2,49.0,36.2,77.0,0.47,6.4,18.0,0.356,20.0,24.6,0.813,11.0,32.0,43.0,22.6,16.4,6.6,6.4,4.0,19.6,21.8,98.8,8.0,12,12,1,12,2,9,6,13,7,9,8,6,5,15,6,12,10,15,1,8,11,14,2,14,6,13,2004-05
1610612756,Phoenix Suns,15,9,6,0.6,48.3,41.8,89.4,0.468,7.2,19.4,0.371,17.0,23.2,0.733,14.3,29.3,43.6,19.5,12.3,7.3,4.9,6.3,21.7,20.1,107.8,-4.2,3,4,11,3,10,16,16,12,11,13,9,2,3,5,16,7,12,10,14,12,5,2,5,16,14,4,2004-05
1610612758,Sacramento Kings,5,1,4,0.2,48.0,36.8,78.8,0.467,6.4,19.0,0.337,26.6,32.0,0.831,13.0,29.8,42.8,20.0,13.8,5.8,4.8,4.0,23.0,25.8,106.6,4.4,12,12,1,12,11,12,8,11,7,12,7,16,11,16,14,8,9,12,10,4,3,14,8,5,12,12,2004-05
1610612759,San Antonio Spurs,23,16,7,0.696,48.4,35.8,79.9,0.449,3.5,11.7,0.3,17.4,22.9,0.76,11.9,27.3,39.3,16.4,12.3,7.3,5.9,5.8,24.0,21.9,92.6,-4.3,2,1,13,2,6,7,11,7,1,1,2,3,2,10,8,2,3,1,13,13,9,8,10,13,4,2,2004-05
1610612760,Seattle SuperSonics,11,6,5,0.545,48.0,36.0,78.8,0.457,5.7,18.1,0.317,22.5,29.5,0.763,12.3,25.3,37.5,19.0,13.2,5.5,5.1,4.5,24.9,26.1,100.3,1.7,7,5,10,5,11,8,9,10,5,10,4,9,8,11,10,1,1,6,12,3,6,12,12,4,7,7,2004-05
1610612764,Washington Wizards,10,4,6,0.4,48.0,36.6,81.0,0.452,8.6,22.1,0.389,21.1,30.0,0.703,12.5,31.7,44.2,21.4,16.1,6.3,5.4,5.8,28.0,25.4,102.9,2.5,8,8,11,10,11,11,12,9,15,15,12,8,9,2,12,11,13,13,2,7,7,6,16,7,10,9,2004-05
1610612741,Chicago Bulls,6,2,4,0.333,48.0,36.5,78.7,0.464,7.8,23.2,0.338,20.5,29.5,0.695,11.2,32.0,43.2,19.3,15.8,6.8,5.3,3.8,26.2,25.8,101.3,3.0,10,10,1,10,11,11,12,10,13,16,5,6,12,1,11,14,14,10,2,14,13,11,12,5,10,9,2005-06
1610612739,Cleveland Cavaliers,13,7,6,0.538,48.8,32.8,75.2,0.437,6.5,17.8,0.362,21.4,29.8,0.718,11.5,28.2,39.7,17.3,12.8,6.7,5.4,4.2,21.0,24.6,93.5,3.2,5,5,10,5,9,1,8,3,10,9,12,9,13,3,12,4,10,4,10,11,14,8,2,8,4,10,2005-06
1610612742,Dallas Mavericks,23,14,9,0.609,48.9,34.8,74.0,0.47,5.3,15.4,0.345,20.7,29.1,0.712,8.7,29.5,38.3,16.1,14.3,6.1,4.8,4.3,24.4,25.5,95.7,-4.1,1,2,15,2,6,8,4,12,7,6,7,7,11,2,5,9,3,2,5,6,12,7,9,6,7,1,2005-06
1610612743,Denver Nuggets,5,1,4,0.2,48.0,34.2,74.0,0.462,4.6,12.8,0.359,22.0,27.4,0.803,8.4,34.0,42.4,22.4,17.4,5.6,5.8,4.2,27.0,23.2,95.0,7.6,14,14,1,14,11,6,3,8,2,1,11,11,7,13,3,16,12,13,1,1,16,9,15,12,5,13,2005-06
1610612765,Detroit Pistons,18,10,8,0.556,48.0,33.8,72.9,0.464,4.4,13.5,0.325,16.4,22.8,0.722,10.3,29.3,39.7,17.3,14.3,5.8,4.3,4.1,23.8,20.4,88.5,-3.2,4,3,14,4,11,5,2,9,1,3,3,1,2,5,7,8,9,5,6,2,8,10,7,16,1,4,2005-06
1610612754,Indiana Pacers,6,2,4,0.333,48.0,33.7,75.2,0.448,4.7,16.2,0.289,21.0,26.3,0.797,10.5,27.7,38.2,23.3,11.8,7.2,3.2,4.5,25.2,24.8,93.0,3.7,10,10,1,10,11,4,6,4,4,8,1,8,5,12,8,2,2,14,13,15,2,5,10,7,3,11,2005-06
1610612746,Los Angeles Clippers,12,7,5,0.583,48.8,37.8,86.8,0.435,7.7,22.6,0.339,18.8,24.3,0.773,11.0,27.5,38.5,24.3,11.1,6.6,4.2,5.9,22.4,23.9,101.9,-3.8,7,5,9,3,7,13,16,2,12,15,6,2,3,9,9,1,5,16,15,10,5,1,5,10,12,3,2005-06
1610612747,Los Angeles Lakers,7,3,4,0.429,49.4,39.1,80.3,0.488,8.9,22.0,0.403,20.1,22.6,0.892,5.7,30.0,35.7,22.3,11.7,6.0,3.4,3.1,21.4,22.9,107.3,6.7,9,9,1,9,2,15,13,15,15,14,14,4,1,16,1,10,1,12,14,4,3,13,3,13,16,12,2005-06
1610612763,Memphis Grizzlies,4,0,4,0.0,49.3,34.8,76.8,0.453,5.3,14.8,0.356,23.5,27.5,0.855,13.8,29.3,43.0,18.3,12.8,6.8,4.5,3.8,28.0,27.5,98.3,14.0,16,16,1,16,3,7,9,5,6,5,10,14,8,15,16,7,13,9,11,13,11,12,16,1,8,16,2005-06
1610612748,Miami Heat,23,16,7,0.696,48.2,33.0,76.8,0.429,6.2,19.2,0.324,20.3,27.2,0.748,10.0,29.1,39.1,17.5,14.3,6.5,2.9,4.6,25.7,24.0,92.5,-3.8,1,1,13,1,10,3,10,1,9,11,2,5,6,7,6,5,7,7,7,9,1,4,11,9,2,2,2005-06
1610612749,Milwaukee Bucks,5,1,4,0.2,48.0,36.4,75.2,0.484,9.0,21.0,0.429,25.4,34.0,0.747,11.0,29.2,40.2,24.2,10.6,6.2,4.4,2.4,20.0,26.8,107.2,9.6,14,14,1,14,11,10,7,14,16,13,15,16,16,6,9,6,11,15,16,7,10,16,1,2,15,15,2005-06
1610612751,New Jersey Nets,11,5,6,0.455,48.0,32.9,70.6,0.466,7.2,19.7,0.364,22.1,30.6,0.721,8.3,30.2,38.5,17.5,14.8,6.7,3.7,2.5,24.0,26.6,95.1,0.9,8,8,10,8,11,2,1,11,11,12,13,12,15,4,2,12,4,8,4,12,4,14,8,3,6,8,2005-06
1610612756,Phoenix Suns,20,10,10,0.5,49.0,40.3,84.8,0.475,5.4,16.1,0.336,20.1,25.3,0.794,12.6,32.7,45.3,17.4,13.6,6.0,4.3,4.4,21.7,21.9,106.0,-1.2,3,3,16,7,5,16,15,13,8,7,4,3,4,11,14,15,16,6,8,3,7,6,4,15,13,6,2005-06
1610612758,Sacramento Kings,6,2,4,0.333,48.8,38.3,74.8,0.512,8.0,18.5,0.432,22.2,28.2,0.787,8.7,30.2,38.8,22.0,13.3,6.0,5.7,2.5,22.8,26.0,106.8,9.5,10,10,1,10,7,14,5,16,14,10,16,13,9,10,4,11,6,11,9,4,15,15,6,4,14,14,2005-06
